Transaction_ID,User_ID,Date,Transaction_Amount,Transaction_Type,Account_Balance,Device_Type,Location,Merchant_Category,Previous_Fraudulent_Activity,Daily_Transaction_Count,Card_Age,Card_Type,Fraud_Label
1AF53580-2F3,USER_5887,2026-04-29 21:25:02,231.27,POS,52509.21,Mobile,Tokyo,Food & Beverage,0,1,12,Discover,0
5FC37F55-968,USER_5426,2025-08-05 22:39:33,52.52,Online,54393.33,Mobile,Sydney,Travel,0,9,92,Discover,0
69C28499-D96,USER_4680,2026-02-02 23:51:52,120.72,POS,56821.53,Desktop,Sydney,Finance,0,9,5,Mastercard,0
4A8BAD5E-EDC,USER_5048,2025-10-18 22:21:50,35.07,POS,84155.38,Mobile,Singapore,Utilities,0,10,116,Discover,0
DB6AAE9B-B4B,USER_5480,2025-09-29 13:41:54,41.09,POS,80981.42,Mobile,Dubai,Utilities,0,11,9,Mastercard,0
649C6042-0AF,USER_8940,2026-02-28 04:52:27,135.29,Online,93916.82,Desktop,Toronto,Travel,0,3,64,Amex,0
D5D439C0-3D9,USER_4485,2025-10-28 14:32:07,81.65,Wire Transfer,3466.83,Laptop,New York,Travel,0,12,83,Visa,0
F8F813C2-725,USER_8337,2025-08-10 22:00:19,473.85,POS,40523.96,Mobile,London,Entertainment,0,5,8,Amex,0
5C1D94B3-D3D,USER_6523,2026-03-24 01:38:50,225.85,Mobile,7049.39,Laptop,Tokyo,Entertainment,0,2,100,Mastercard,0
6ABCC06D-E57,USER_6138,2026-03-26 23:54:02,95.1,ATM,77644.29,Tablet,Singapore,Healthcare,0,13,106,Amex,0
5D986A24-FB3,USER_3187,2026-04-17 17:00:34,61.12,Online,7470.27,Laptop,Berlin,Electronics,0,3,108,Discover,0
1D6946CC-63E,USER_5413,2025-12-09 03:40:56,1419.03,POS,16043.78,Laptop,Berlin,Utilities,0,6,26,Amex,0
476809C4-BB0,USER_4160,2025-11-01 02:23:22,85.62,Online,84200.82,Mobile,Mumbai,Entertainment,0,9,36,Mastercard,0
AB9DD5F2-1AE,USER_3081,2026-01-14 13:59:22,484.74,POS,19671.16,Mobile,Sydney,Food & Beverage,0,7,23,Discover,0
4347525C-7D6,USER_3970,2025-09-02 12:33:14,179.63,Mobile,97983.57,Mobile,London,Food & Beverage,0,12,33,Mastercard,0
600F2E2A-9F6,USER_2373,2025-07-13 10:48:22,205.71,POS,19522.98,Mobile,Paris,Food & Beverage,0,9,74,Visa,0
966A66C1-490,USER_2542,2025-12-07 06:09:51,19.28,POS,26153.86,Mobile,Dubai,Finance,0,4,58,Amex,0
B4364DA1-27C,USER_6359,2026-04-13 02:51:53,72.31,Mobile,93747.82,Laptop,London,Food & Beverage,0,1,82,Mastercard,0
5DEC16AA-334,USER_3707,2026-02-26 12:36:51,88.02,Online,37551.73,Desktop,Dubai,Retail,0,6,49,Discover,0
8775582A-552,USER_6058,2025-09-07 03:30:21,133.96,Online,12210.3,Tablet,Mumbai,Retail,1,9,20,Visa,0
478EAB55-A72,USER_1662,2026-06-09 18:51:51,64.58,Online,39892.97,Mobile,Berlin,Food & Beverage,0,11,45,Discover,0
0EFF4CA3-E07,USER_5261,2026-02-11 03:11:16,144.72,POS,79741.75,Mobile,Sydney,Travel,0,4,97,Visa,0
1FB7BF87-A21,USER_6758,2026-06-11 06:05:57,34.4,ATM,27559.4,Tablet,New York,Healthcare,0,4,22,Mastercard,0
98FD8EB2-FE4,USER_4585,2026-03-26 10:08:44,28.92,Online,13411.45,Laptop,New York,Entertainment,0,4,3,Mastercard,0
E99C05A6-294,USER_9129,2025-12-20 17:36:42,134.2,ATM,62199.68,Mobile,London,Retail,0,10,28,Visa,0
A2964969-DAA,USER_9995,2026-02-26 23:35:16,409.74,Online,2811.08,Laptop,Berlin,Food & Beverage,0,12,39,Discover,0
BEE9872E-6D3,USER_2245,2025-11-09 09:04:43,134.4,POS,79209.31,Mobile,Mumbai,Utilities,0,11,28,Visa,0
B23B4D4F-156,USER_7225,2025-07-31 13:01:05,582.65,Online,53531.93,Laptop,Berlin,Finance,0,6,57,Amex,0
1704B350-D7F,USER_4579,2026-02-15 11:49:30,95.52,Online,36048.46,Desktop,Paris,Healthcare,0,13,73,Amex,0
FE1AE6D5-E07,USER_6263,2025-09-04 00:47:40,1754.4,Online,12052.74,Tablet,Berlin,Food & Beverage,1,38,22,Visa,1
00ADBD60-22F,USER_4715,2026-01-25 12:45:44,165.87,ATM,31491.91,Laptop,Singapore,Entertainment,0,14,117,Visa,0
68B0249B-48E,USER_2617,2026-04-21 23:40:06,85.79,POS,5637.77,Laptop,London,Food & Beverage,0,14,89,Discover,0
5AEBFCD0-4C6,USER_2887,2025-09-13 10:36:18,510.38,ATM,47827.16,Laptop,Mumbai,Retail,0,6,88,Visa,0
30A459B0-E02,USER_8861,2026-01-17 05:47:33,314.22,POS,83842.47,Mobile,Paris,Utilities,0,5,116,Visa,0
8D296656-229,USER_9518,2026-03-15 20:48:38,104.93,POS,43705.4,Tablet,Toronto,Utilities,0,1,27,Mastercard,0
3B2018A2-313,USER_8451,2026-05-06 20:40:19,16.13,Online,76023.8,Mobile,Tokyo,Finance,0,5,11,Amex,0
8923923A-B82,USER_4749,2025-06-30 21:45:40,87.37,Online,80673.5,Mobile,Mumbai,Entertainment,0,6,58,Discover,0
8924E80F-159,USER_8537,2025-12-02 11:46:57,650.33,Mobile,76355.11,Mobile,Paris,Entertainment,0,13,42,Mastercard,0
53633F72-BEA,USER_3926,2026-05-05 06:27:33,157.64,Mobile,24442.21,Desktop,Mumbai,Food & Beverage,0,4,55,Visa,0
11F55486-FFA,USER_5910,2026-06-02 06:24:27,63.06,Online,9265.24,Tablet,Tokyo,Entertainment,0,1,103,Mastercard,0
F4F0CC53-376,USER_4154,2026-05-14 15:46:41,103.99,POS,17599.76,Mobile,Berlin,Retail,0,11,33,Discover,0
7EB109F8-15B,USER_3677,2026-04-22 05:23:23,34.0,Mobile,95283.38,Mobile,Dubai,Utilities,0,8,13,Mastercard,0
50303B4D-C35,USER_8105,2025-07-29 11:35:21,48.85,POS,58454.49,Laptop,Mumbai,Finance,0,9,119,Discover,0
1FB371BA-107,USER_9910,2025-11-16 11:04:56,1851.94,POS,7128.77,Mobile,Dubai,Utilities,1,30,8,Mastercard,1
FEE4A294-601,USER_5748,2026-01-31 20:33:58,150.57,Online,43740.86,Laptop,New York,Entertainment,0,1,117,Discover,0
94C5C8C7-956,USER_1357,2026-06-07 10:32:59,60.83,Online,16125.55,Mobile,Mumbai,Travel,0,8,111,Visa,0
5FB7AC15-715,USER_6493,2025-08-03 05:11:12,79.48,POS,18603.07,Laptop,Singapore,Retail,0,13,51,Visa,0
EF07DC56-6BC,USER_1310,2026-02-27 18:56:58,54.19,Online,83514.13,Laptop,Mumbai,Electronics,0,3,19,Discover,0
6584BEBD-D92,USER_5014,2026-01-02 06:31:20,193.88,POS,83445.96,Mobile,London,Entertainment,0,9,60,Mastercard,0
5E3A9BFF-6B8,USER_2388,2025-06-26 19:31:37,87.47,POS,68872.72,Desktop,Sydney,Electronics,0,4,81,Amex,0
01F7E456-070,USER_6916,2026-03-17 17:33:20,167.65,POS,15711.48,Mobile,Sydney,Entertainment,0,2,103,Discover,0
A1608032-5C2,USER_2225,2026-01-04 06:10:16,122.94,Online,69479.66,Mobile,Sydney,Healthcare,0,8,112,Visa,0
F6832457-F3D,USER_6006,2026-05-12 00:17:35,56.17,Online,16650.4,Laptop,Berlin,Electronics,0,12,8,Amex,0
F9AC58AE-8E5,USER_6003,2025-12-26 11:45:20,173.54,Online,17993.08,Mobile,Singapore,Healthcare,0,4,78,Mastercard,0
B4BF5140-95D,USER_1528,2025-07-04 00:16:45,91.49,ATM,33456.71,Mobile,Dubai,Healthcare,0,13,79,Mastercard,0
F73A9CC4-903,USER_1142,2025-08-04 13:08:05,39.89,ATM,27582.46,Tablet,Berlin,Retail,0,14,48,Mastercard,0
866936A9-43B,USER_9433,2026-04-24 16:30:50,137.68,Online,68534.2,Laptop,Berlin,Food & Beverage,0,2,29,Amex,0
297655E4-A28,USER_4032,2025-10-15 14:20:13,11.98,Online,63224.89,Mobile,Tokyo,Food & Beverage,0,5,43,Discover,0
FFDFD8D3-BAA,USER_3427,2025-10-26 18:54:23,132.8,POS,52466.76,Laptop,Mumbai,Finance,0,1,62,Amex,0
4C29D74B-E24,USER_8632,2026-03-08 08:10:29,157.48,ATM,60391.53,Desktop,London,Finance,0,13,81,Mastercard,0
5B047A24-C5F,USER_5680,2025-12-20 04:15:52,35.37,POS,61971.6,Laptop,Toronto,Retail,0,14,49,Visa,0
D19675CB-498,USER_7668,2025-06-30 08:50:08,43.1,POS,9744.19,Tablet,Singapore,Healthcare,0,4,104,Visa,0
8639084D-1FD,USER_2267,2026-06-17 18:40:39,9.85,ATM,65705.51,Mobile,Sydney,Utilities,0,4,19,Discover,0
6FDB4F07-693,USER_1676,2025-12-03 23:16:12,130.63,ATM,12198.69,Desktop,Mumbai,Travel,0,6,116,Amex,0
C7AE47AB-5E3,USER_4927,2026-04-02 14:30:18,56.17,POS,52433.24,Tablet,New York,Retail,0,2,104,Visa,0
1008BF93-D28,USER_7936,2026-03-25 03:41:11,27.61,POS,31752.45,Mobile,New York,Travel,0,10,18,Visa,0
FBA309C3-F6E,USER_5165,2025-10-02 07:36:04,751.29,Online,14486.64,Mobile,Toronto,Food & Beverage,0,36,27,Mastercard,1
9FE97D91-CA4,USER_9697,2026-03-21 09:59:47,191.13,POS,35278.49,Laptop,Sydney,Healthcare,0,12,54,Mastercard,0
E1E0F585-E3B,USER_4419,2026-04-26 07:48:27,41.06,Wire Transfer,81725.27,Tablet,New York,Electronics,0,10,56,Discover,0
CB1A0121-7E7,USER_5353,2026-02-09 23:45:09,206.88,Wire Transfer,42896.22,Laptop,Paris,Food & Beverage,0,3,78,Discover,0
65C60821-80A,USER_2644,2025-08-27 04:35:49,47.5,POS,74599.1,Mobile,Sydney,Food & Beverage,0,1,35,Mastercard,0
B3FF4FD1-AAA,USER_3380,2026-03-31 11:11:27,51.55,ATM,48171.29,Laptop,Dubai,Retail,0,4,25,Discover,0
F1B4A746-9EE,USER_3691,2025-12-15 01:51:48,66.54,POS,35856.71,Laptop,New York,Entertainment,0,12,72,Discover,0
44FB8134-416,USER_8804,2025-12-17 00:01:17,9.07,Online,12451.88,Tablet,Berlin,Finance,0,2,69,Discover,0
03D0C3A1-C5E,USER_2085,2025-07-17 11:12:10,43.99,Wire Transfer,62159.97,Tablet,Tokyo,Healthcare,0,11,28,Visa,0
DE51C7CB-5FE,USER_1907,2025-11-26 17:58:21,95.71,Wire Transfer,75061.03,Tablet,Berlin,Utilities,0,1,3,Mastercard,0
85BC3AC5-42F,USER_8955,2025-12-25 17:47:45,223.84,POS,49208.04,Mobile,Tokyo,Retail,0,1,73,Discover,0
2135AA61-327,USER_3923,2025-12-10 05:41:21,119.51,Wire Transfer,38168.86,Mobile,Berlin,Retail,0,4,94,Discover,0
404C0A12-1BD,USER_3463,2025-12-16 18:43:28,287.55,Online,18649.42,Mobile,Paris,Healthcare,0,10,113,Discover,0
AB3B958E-B17,USER_9983,2026-02-22 00:05:16,64.48,Online,45975.82,Mobile,Paris,Finance,0,5,115,Mastercard,0
337D4FDE-197,USER_2120,2025-09-23 00:28:28,201.19,ATM,25729.42,Desktop,London,Electronics,0,1,18,Mastercard,0
110B975F-8BD,USER_5547,2025-07-28 05:33:55,13.73,Mobile,14537.64,Mobile,Berlin,Finance,0,10,7,Visa,0
1595AC1E-5A8,USER_2346,2026-01-23 19:01:53,50.99,Wire Transfer,81234.73,Desktop,Mumbai,Healthcare,0,14,82,Discover,0
962F54C1-8D2,USER_2800,2025-06-23 13:47:13,61.49,Online,98993.33,Mobile,New York,Finance,0,6,59,Discover,0
701D847B-5BF,USER_1991,2025-10-29 14:38:36,209.87,Wire Transfer,6613.42,Mobile,Singapore,Food & Beverage,1,28,22,Discover,1
1728A5F5-FA9,USER_6171,2025-09-07 05:45:57,412.56,ATM,44906.03,Laptop,Paris,Entertainment,0,8,88,Discover,0
1EFEF3CF-78A,USER_9380,2025-12-10 19:16:28,75.23,POS,34957.86,Laptop,Tokyo,Utilities,0,1,5,Mastercard,0
ECC6A138-B7B,USER_1309,2025-11-19 11:07:59,251.94,ATM,75516.8,Mobile,Mumbai,Food & Beverage,0,6,6,Visa,0
6F167E32-9B1,USER_7248,2025-08-01 03:37:16,6275.34,POS,17576.99,Laptop,Tokyo,Electronics,1,42,30,Amex,1
226273F1-6F0,USER_6867,2026-06-10 01:00:06,51.92,Online,30123.12,Laptop,Berlin,Entertainment,0,13,4,Mastercard,0
B10DB1C1-A7A,USER_8531,2025-12-14 14:58:47,5.0,Mobile,61635.6,Mobile,Toronto,Healthcare,0,14,110,Mastercard,0
DA56B9D6-103,USER_3649,2026-02-26 05:10:52,73.5,Online,11377.6,Tablet,New York,Travel,0,2,11,Amex,0
91F94309-319,USER_6601,2026-01-25 20:05:20,86.24,Online,25993.97,Tablet,Tokyo,Finance,0,13,6,Amex,0
22547465-E35,USER_4939,2025-12-30 15:38:13,182.71,POS,83712.04,Mobile,Dubai,Travel,0,6,67,Visa,0
31EF0BF6-1DF,USER_7154,2025-12-08 11:47:56,117.57,Mobile,29146.64,Laptop,Dubai,Travel,0,7,71,Discover,0
DD465AC9-45A,USER_9216,2025-11-27 20:32:42,42.04,Online,71503.86,Laptop,Tokyo,Electronics,0,1,31,Discover,0
6AE8AD31-0F5,USER_9055,2026-04-16 17:28:35,76.28,Wire Transfer,47111.21,Laptop,New York,Retail,0,3,100,Amex,0
63A15D52-60B,USER_2232,2025-07-16 00:13:16,34.32,ATM,93388.3,Mobile,Berlin,Healthcare,0,9,98,Discover,0
8F4D9D04-DD7,USER_8139,2025-10-13 00:45:29,159.79,Mobile,21427.05,Mobile,London,Electronics,0,6,50,Amex,0
DCE047FC-862,USER_8818,2025-11-14 19:16:50,38.15,Wire Transfer,13428.03,Laptop,London,Electronics,0,2,15,Amex,0
6B18FEAC-345,USER_4023,2025-11-05 22:59:23,149.59,Online,13587.41,Laptop,Tokyo,Retail,0,2,58,Discover,0
DAF0C8AF-D08,USER_6310,2025-10-29 09:37:16,86.78,POS,55461.93,Mobile,Sydney,Travel,0,11,72,Amex,0
C87EDCEA-8B6,USER_8519,2026-04-08 03:49:28,1332.97,Online,3764.33,Desktop,Singapore,Utilities,0,45,4,Mastercard,1
8DCEE370-94A,USER_3344,2025-10-19 12:37:52,110.2,POS,51009.1,Laptop,Sydney,Finance,0,2,34,Discover,0
EDD214E6-B66,USER_3317,2025-09-19 10:29:33,166.52,Online,8201.44,Laptop,Berlin,Retail,0,1,76,Amex,0
B799C69E-C97,USER_6530,2026-05-20 18:22:33,304.36,Wire Transfer,9010.63,Mobile,Berlin,Retail,0,34,34,Amex,1
703F6B2C-0CB,USER_2249,2026-04-13 01:51:23,13.35,Online,91593.91,Tablet,Singapore,Food & Beverage,0,3,94,Mastercard,0
8A96B372-FEC,USER_6308,2025-06-25 06:54:23,72.97,ATM,19695.69,Mobile,London,Electronics,0,7,89,Amex,0
CBF64AEE-300,USER_3773,2025-11-25 16:17:06,38.42,Online,46189.33,Mobile,Tokyo,Utilities,0,13,17,Amex,0
4E9A8687-727,USER_3494,2025-07-04 03:29:52,4848.08,Mobile,149.25,Mobile,Mumbai,Utilities,1,5,17,Discover,1
64127CAC-D98,USER_9330,2025-11-08 09:55:29,99.99,POS,42352.49,Laptop,Dubai,Electronics,0,10,100,Visa,0
D344563A-815,USER_6812,2025-07-19 23:30:50,115.62,Online,84574.6,Laptop,Berlin,Finance,0,3,15,Discover,0
65CA3C9D-01F,USER_3867,2025-11-18 05:18:57,166.74,Online,69774.03,Mobile,Sydney,Entertainment,0,5,80,Discover,0
D4BDD5EB-D88,USER_9777,2026-05-25 04:20:00,132.06,POS,5870.18,Tablet,London,Healthcare,0,10,3,Amex,0
2BA2CA01-79B,USER_4341,2026-04-09 17:51:28,22.21,Online,9684.89,Laptop,Berlin,Retail,0,8,69,Discover,0
B421BF79-622,USER_5808,2026-04-14 11:54:33,113.11,ATM,35791.92,Laptop,Toronto,Utilities,0,6,117,Visa,0
A5D67873-62E,USER_4584,2026-01-04 19:52:54,191.87,Online,55159.18,Mobile,New York,Electronics,1,12,56,Visa,0
A9797488-EC7,USER_8015,2026-01-11 12:10:59,24.92,Online,81432.68,Mobile,New York,Travel,0,3,86,Discover,0
641FFFC7-4E9,USER_6127,2026-02-27 15:50:26,90.56,Online,61422.63,Mobile,Tokyo,Finance,0,2,83,Discover,0
73869858-1D8,USER_7455,2025-10-20 14:34:44,2068.98,Online,14855.28,Laptop,Mumbai,Food & Beverage,0,28,32,Amex,1
405807FF-FF1,USER_1621,2026-05-12 07:07:08,81.12,Mobile,31080.53,Tablet,Paris,Utilities,0,8,75,Discover,0
E4FE3143-D59,USER_8860,2025-12-23 14:37:32,1238.21,POS,58445.87,Desktop,New York,Finance,0,8,54,Amex,0
15BD4779-60B,USER_2902,2025-08-11 19:48:53,100.0,Mobile,14289.27,Mobile,Singapore,Finance,0,21,21,Visa,1
06EB472E-769,USER_8899,2026-01-08 23:41:18,44.04,Mobile,56208.67,Laptop,Tokyo,Retail,0,13,84,Discover,0
D41B386B-FBA,USER_3018,2026-06-15 02:19:53,36.51,POS,46885.93,Laptop,Berlin,Finance,0,6,112,Discover,0
FD541CE0-241,USER_5251,2025-06-27 13:30:06,203.04,Online,14230.09,Tablet,Dubai,Entertainment,0,14,16,Amex,1
0A650DE0-295,USER_6423,2026-02-07 20:51:51,834.51,Mobile,39996.02,Desktop,Toronto,Electronics,0,5,115,Mastercard,0
324308DD-9C8,USER_7941,2026-03-01 03:54:37,72.53,POS,23349.22,Tablet,Singapore,Entertainment,0,4,53,Visa,0
50804234-EC7,USER_7279,2026-05-28 10:20:58,145.12,POS,19220.76,Mobile,London,Retail,0,5,10,Mastercard,0
5CCB1024-9D8,USER_8864,2025-07-13 14:53:30,119.14,POS,86148.64,Laptop,New York,Entertainment,0,2,26,Visa,0
B1EC1235-D85,USER_6141,2026-05-12 06:39:05,66.3,Wire Transfer,18429.24,Mobile,Sydney,Utilities,0,10,63,Mastercard,0
4CD85A8A-C9E,USER_8082,2026-01-07 17:10:48,24.24,Mobile,18498.74,Tablet,London,Electronics,0,12,60,Amex,0
DE174272-7C9,USER_4470,2025-07-18 15:29:59,55.41,POS,28132.24,Laptop,Sydney,Retail,0,9,20,Discover,0
5CEC26B6-844,USER_2105,2025-09-13 00:47:01,259.11,POS,22456.87,Mobile,Tokyo,Electronics,0,6,92,Mastercard,0
2E82531A-E99,USER_2678,2025-12-01 22:47:23,25.11,Online,4713.06,Laptop,New York,Healthcare,0,2,20,Mastercard,0
0A39EA60-4B8,USER_2418,2025-07-14 17:31:14,93.99,Wire Transfer,12980.93,Desktop,New York,Retail,0,12,63,Mastercard,0
4CDF12BA-A62,USER_6550,2026-06-17 05:57:24,45.44,Online,32958.25,Desktop,Berlin,Finance,0,7,69,Mastercard,0
727A39DB-649,USER_4739,2026-05-20 22:51:40,92.57,Online,41493.25,Tablet,Paris,Healthcare,0,8,61,Amex,0
832DC8FD-979,USER_6547,2025-12-05 16:19:38,770.65,Online,13056.29,Mobile,Paris,Retail,0,14,18,Discover,1
1149562B-211,USER_6839,2025-07-05 16:40:46,128.53,Online,80832.2,Mobile,Mumbai,Finance,0,14,59,Mastercard,0
3BC60E0E-0C1,USER_7314,2026-04-18 14:08:22,134.0,Online,47688.37,Laptop,Sydney,Travel,0,12,16,Visa,0
C19D774B-195,USER_5306,2025-10-13 23:17:43,31.41,Wire Transfer,60028.53,Mobile,Mumbai,Utilities,0,4,30,Visa,0
A16722A9-A4C,USER_2441,2026-06-22 20:18:02,204.94,POS,39505.09,Mobile,Dubai,Electronics,0,7,82,Amex,0
3649BB16-F6F,USER_4556,2026-03-01 23:36:05,92.38,ATM,52012.1,Mobile,Dubai,Utilities,0,1,42,Amex,0
5CB67317-FD7,USER_8330,2025-11-02 07:56:18,767.55,Wire Transfer,35416.04,Mobile,Singapore,Food & Beverage,0,1,102,Amex,0
BED8596A-C38,USER_3406,2026-04-06 19:25:10,43.95,POS,32034.84,Tablet,London,Healthcare,0,12,114,Discover,0
626BF940-84E,USER_4309,2026-05-25 17:37:49,38.12,Online,12146.21,Mobile,Mumbai,Electronics,0,14,67,Mastercard,0
D19924BA-CA4,USER_5184,2025-10-20 03:31:52,101.89,ATM,67627.99,Laptop,New York,Retail,0,13,42,Visa,0
AD5DD975-6C8,USER_9101,2026-05-15 23:44:16,168.5,ATM,98198.77,Laptop,New York,Travel,0,4,18,Visa,0
15261AD5-A34,USER_1934,2026-03-22 02:06:52,71.09,POS,98579.66,Mobile,Singapore,Travel,1,5,17,Amex,0
1CCE1093-BA3,USER_4772,2026-03-28 17:42:32,40.94,Online,33894.67,Mobile,New York,Healthcare,0,5,71,Visa,0
A0A71C2D-75D,USER_8262,2025-12-06 15:13:49,149.1,Mobile,32358.03,Laptop,Paris,Retail,0,11,53,Amex,0
5A1DAC62-594,USER_3314,2025-10-10 12:55:39,111.55,POS,78955.0,Desktop,Berlin,Healthcare,0,1,90,Discover,0
950CA5C4-1FB,USER_4642,2026-02-18 13:13:29,93.34,ATM,55074.4,Mobile,Sydney,Healthcare,0,13,101,Mastercard,0
0F4FEC48-BAD,USER_8233,2025-07-02 23:25:23,14.46,Mobile,72024.77,Mobile,Paris,Travel,0,4,81,Amex,0
C38A9428-78F,USER_3848,2025-10-24 11:05:40,205.45,Online,77584.29,Mobile,Mumbai,Healthcare,1,7,37,Discover,0
524D8B2A-E9A,USER_6749,2025-06-27 22:34:31,130.95,POS,43350.47,Tablet,New York,Finance,0,2,118,Mastercard,0
F8270AAE-207,USER_8799,2025-07-18 23:32:31,19.95,POS,53925.81,Tablet,Sydney,Healthcare,0,2,35,Mastercard,0
78B32453-186,USER_2629,2025-06-23 14:50:26,22.45,Online,17869.33,Mobile,New York,Travel,0,9,16,Mastercard,0
E087BD04-DD2,USER_4699,2025-08-06 05:36:51,74.3,Mobile,83864.34,Laptop,Dubai,Utilities,0,7,50,Amex,0
F502BB2B-B96,USER_1091,2026-01-05 09:28:57,55.48,ATM,91534.07,Mobile,Paris,Food & Beverage,0,6,76,Visa,0
56F5C14D-B03,USER_8740,2026-02-13 06:51:09,218.83,Online,98752.26,Tablet,London,Healthcare,0,14,53,Amex,0
722C4A45-054,USER_2600,2025-08-24 17:41:07,43.77,ATM,99549.32,Mobile,Berlin,Finance,0,2,48,Mastercard,0
C364B3E5-772,USER_3240,2025-08-18 09:45:19,2842.63,Online,1658.86,Mobile,Paris,Entertainment,1,30,5,Visa,1
05CE6ACC-77D,USER_8068,2025-10-17 02:45:26,100.13,Online,94591.09,Tablet,Dubai,Utilities,0,7,97,Discover,0
74779201-93B,USER_2692,2025-07-10 16:25:14,10.07,Mobile,7339.98,Desktop,New York,Electronics,0,8,96,Amex,0
6D146C96-24E,USER_5096,2026-03-08 19:07:44,223.11,POS,52345.9,Mobile,New York,Utilities,0,9,58,Mastercard,0
39E8BDA2-0FA,USER_5957,2026-02-01 23:37:10,157.12,POS,94239.37,Mobile,Mumbai,Electronics,0,7,3,Amex,0
15537D85-A27,USER_6467,2025-08-26 15:42:25,62.64,ATM,5461.04,Laptop,Toronto,Entertainment,0,3,49,Mastercard,0
9733BA07-639,USER_3610,2026-05-28 11:01:43,88.39,Online,53366.07,Mobile,Singapore,Entertainment,1,10,97,Visa,0
87CE5DBA-A0A,USER_3499,2025-12-18 18:56:23,51.28,ATM,4220.81,Mobile,New York,Travel,0,4,62,Discover,0
7CB0F7C2-D0B,USER_9730,2026-02-09 12:40:34,88.07,Mobile,4221.05,Mobile,Toronto,Electronics,0,4,76,Amex,0
ACE8A569-64A,USER_4884,2026-06-08 22:14:43,25.8,Online,31340.29,Laptop,Singapore,Entertainment,0,5,41,Discover,0
AF4EF465-5AF,USER_9031,2026-02-04 18:52:23,133.24,ATM,71677.32,Laptop,Paris,Food & Beverage,0,13,24,Mastercard,0
FADDEC2D-006,USER_9258,2026-01-16 23:27:31,117.88,Online,4651.04,Desktop,Sydney,Food & Beverage,0,3,86,Discover,0
AB57E6CB-BCE,USER_5069,2025-10-31 10:07:18,78.97,ATM,47621.5,Mobile,New York,Electronics,0,8,91,Amex,0
4C53B2B8-498,USER_1151,2025-11-28 20:35:55,20.31,POS,67946.19,Mobile,London,Entertainment,0,1,115,Visa,0
B5073596-343,USER_9143,2025-10-05 03:22:43,54.75,POS,81147.94,Mobile,Mumbai,Utilities,1,10,95,Discover,0
08FE25FB-797,USER_7197,2025-09-20 20:50:14,144.01,POS,61412.13,Desktop,New York,Finance,0,3,8,Discover,0
977D24B9-74F,USER_1725,2025-10-04 22:57:04,80.41,POS,40601.8,Laptop,Toronto,Utilities,0,2,95,Visa,0
2B05AA60-745,USER_1302,2026-01-29 22:05:33,24.61,ATM,57596.32,Laptop,Tokyo,Travel,0,8,96,Discover,0
9106770D-4FF,USER_3278,2026-01-03 17:50:45,2757.18,Wire Transfer,5460.63,Laptop,Toronto,Healthcare,1,31,29,Amex,1
24412254-BDC,USER_5775,2025-12-12 19:28:00,15.46,Online,87846.2,Mobile,Mumbai,Healthcare,0,14,13,Visa,0
FED8C2BD-DD7,USER_4607,2026-02-12 21:49:26,234.97,Wire Transfer,67707.83,Mobile,Berlin,Retail,0,10,12,Visa,0
C47B20C3-A18,USER_7332,2026-03-19 13:18:48,197.61,POS,99580.98,Mobile,London,Electronics,0,5,1,Amex,0
B3D0BF10-36C,USER_4335,2025-07-07 17:49:27,19.79,Online,80695.27,Mobile,Paris,Healthcare,0,1,64,Mastercard,0
44A9E033-B20,USER_2078,2025-12-13 14:48:36,1902.86,POS,19939.86,Laptop,Berlin,Healthcare,1,19,18,Mastercard,1
6EA54FD1-47D,USER_9586,2025-09-17 16:27:07,107.63,Online,1293.0,Laptop,Mumbai,Healthcare,0,14,28,Amex,0
00D2F8F2-BFA,USER_5625,2025-07-04 22:00:27,1527.1,ATM,5896.53,Mobile,Paris,Healthcare,1,21,14,Visa,1
E78DB433-0F2,USER_3090,2025-07-12 00:05:35,91.59,POS,22061.13,Tablet,Dubai,Finance,0,5,45,Mastercard,0
E7220CA3-44E,USER_8283,2025-12-13 00:42:58,164.94,Wire Transfer,91840.31,Mobile,Dubai,Retail,0,6,95,Discover,0
AF067A39-DEB,USER_2493,2026-01-27 04:23:36,3556.68,Online,19008.2,Mobile,Paris,Entertainment,0,7,4,Mastercard,1
1D15BF79-988,USER_4465,2026-06-10 10:44:48,323.91,Online,59481.98,Laptop,New York,Utilities,0,1,90,Mastercard,0
591C3D49-0E4,USER_3908,2026-05-26 09:23:55,141.48,POS,74113.5,Mobile,London,Finance,0,11,70,Discover,0
67BE30C8-B01,USER_9018,2025-11-11 07:22:09,79.2,POS,57084.26,Laptop,Singapore,Healthcare,0,11,29,Visa,0
7974700F-2CF,USER_2932,2026-03-25 04:04:38,75.16,POS,56307.01,Tablet,Dubai,Electronics,0,12,33,Visa,0
F9A45E70-C84,USER_2997,2025-06-30 10:16:55,115.25,POS,58591.81,Mobile,Sydney,Travel,0,9,112,Mastercard,0
B243503D-37E,USER_4791,2026-04-18 12:35:40,27.98,Online,34536.57,Mobile,Sydney,Healthcare,0,14,118,Amex,0
74E14998-344,USER_7614,2026-03-01 01:38:10,54.44,ATM,17240.71,Mobile,New York,Entertainment,0,14,104,Visa,0
67E7FD61-822,USER_3334,2026-06-08 16:16:14,7837.68,ATM,8059.66,Mobile,Tokyo,Utilities,1,27,14,Amex,1
9758A249-D81,USER_5566,2025-08-23 22:35:07,150.29,Wire Transfer,2179.84,Laptop,Tokyo,Entertainment,0,4,24,Mastercard,0
